source_record_id,category,normalization_status,resume_excerpt,top_occ_candidates,top_skill_candidates,occupation_esco_id,skill_esco_id,annotator_notes
48285304,FINANCE,success,"FINANCE MANAGER Summary Skilled Operations Manager talented at improving team performance through innovative management techniques. Offers thoughtful, comprehensive and constructive feedback to staff members to promote productivity and company loyalty. Highlights Operations Management Customer Relations Purchasing & Procurement Fleet Management Budgeting & Forecasting Audits Logistics Accounting P&L Management Business Development Quality Assurance & Control Collection Management Proficient in M","1:accountant [http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897] (exact,1.0000) || 2:operations manager [http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268] (exact,1.0000) || 3:business manager [http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7] (alt_label,1.0000) || 4:financial manager [http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f] (alt_label,1.0000) || 5:financial markets back office administrator [http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a] (alt_label,0.9800) || 6:lottery manager [http://data.europa.eu/esco/occupation/49ca9fe4-4513-4657-b27f-eaad11e6158a] (alt_label,0.9800) || 7:financial controller [http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd] (alt_label,0.9500) || 8:metal production manager [http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d] (alt_label,0.9500) || 9:mine manager [http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada] (alt_label,0.9500) || 10:gambling manager [http://data.europa.eu/esco/occupation/146f2c99-3f8b-4856-95ba-3ecfea681809] (alt_label,0.9500)","1:accounting [http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b] (exact,1.0000) || 2:business processes [http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5] (exact,1.0000) || 3:logistics [http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb] (exact,1.0000) || 4:operations management [http://data.europa.eu/esco/skill/2d140a3a-45a6-4248-80dd-b3760ebc9cc6] (exact,1.0000) || 5:Microsoft Access [http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e] (alt_label,0.9500) || 6:SAP Data Services [http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4] (alt_label,0.9500) || 7:use spreadsheets software [http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be] (alt_label,0.9500) || 8:use microsoft office [http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535] (fuzzy,0.9200) || 9:align efforts towards business development [http://data.europa.eu/esco/skill/ee7f90cc-922e-4da7-a7ae-83c2688fed10] (fuzzy,0.9200) || 10:develop business case [http://data.europa.eu/esco/skill/a4bbd0d9-a6be-4472-b05d-291e60cf6b4b] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b;http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5,
49685006,CONSTRUCTION,success,"ADMINISTRATIVE ASSOCIATE II, CONSTRUCTION MANAGEMENT DEPARTMENT Professional Overview Committed and motivated Administrative Assistant with exceptional customer service and decision making skills. Strong work ethic, professional demeanor and great initiative. Summary of Skills Professional verbal and written communication Type 80+ wpm Strong analytical and organizational skills Excellent interpersonal skills Professional phone manner and office etiquette Schedule management Self-starter Employee","1:office manager [http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69] (exact,1.0000) || 2:receptionist [http://data.europa.eu/esco/occupation/f7b04542-d8c7-42db-8475-e63b507cce82] (exact,1.0000) || 3:telephone switchboard operator [http://data.europa.eu/esco/occupation/0bf68df5-e808-4c27-abf2-6f85440f2d7f] (alt_label,0.9500) || 4:research and development manager [http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440] (fuzzy,0.9200) || 5:legislative drafter [http://data.europa.eu/esco/occupation/7b89d3e0-c6fb-4c95-bf0d-3b4acf05f9d6] (fuzzy,0.9200) || 6:vessel operations coordinator [http://data.europa.eu/esco/occupation/0cd0082a-ca15-4dcd-b352-b7600c916d8e] (fuzzy,0.9200)","1:develop business case [http://data.europa.eu/esco/skill/a4bbd0d9-a6be-4472-b05d-291e60cf6b4b] (fuzzy,0.8078)",http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69,http://data.europa.eu/esco/skill/a4bbd0d9-a6be-4472-b05d-291e60cf6b4b,
51508889,AUTOMOBILE,success,"SENIOR ARCHITECT - MDM Professional Profile Seasoned MDM Architect with more than 11+ years in the IT industry. Creative thinker who creates visually appealing, exciting and inspiring designs. Extensive experience in software development, leading, MDM solutions architecture and managing projects in the field of Master Data Management in wide span of industry domains. Strong working experience in MDM development project, operational support management, end to end project execution using TIBCO MDM","1:ICT system analyst [http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471] (alt_label,0.9650) || 2:architect [http://data.europa.eu/esco/occupation/8c3f536e-ba66-4321-ba40-363dc39f129b] (fuzzy,0.9500) || 3:interior architect [http://data.europa.eu/esco/occupation/efa81635-9125-4276-8902-9deb12170ea7] (fuzzy,0.9500) || 4:ICT security technician [http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d] (fuzzy,0.8448)","1:JavaScript [http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7] (exact,1.0000) || 2:CSS [http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777] (exact,1.0000) || 3:style sheet languages [http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794] (alt_label,0.9500) || 4:Eclipse (integrated development environment software) [http://data.europa.eu/esco/skill/6b6a9252-2ed7-4862-a02f-1578f4a532ea] (alt_label,0.9500) || 5:architectural design [http://data.europa.eu/esco/skill/80c042de-bc1a-4d78-b266-35bc80ba3093] (fuzzy,0.9200) || 6:think creatively [http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41] (fuzzy,0.9200) || 7:logic [http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819] (fuzzy,0.9200) || 8:environmental management standards [http://data.europa.eu/esco/skill/95bff246-c3ce-4181-a11b-e4363453c2f8] (fuzzy,0.9200) || 9:WildFly [http://data.europa.eu/esco/skill/b16bcbcb-1d3f-42b3-a6a5-b91348a72b70] (fuzzy,0.9200) || 10:dies [http://data.europa.eu/esco/skill/86ed2a45-eae9-4ab7-b0e6-d7508d33df4f] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7;http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777,
51724595,CONSULTANT,partial,"CONSULTANT Career Overview Vidya is a Graduate in Computer Science with over 9 years of professional experience in Customer Relationship Management in roles of Solution Architect, Functional Analyst, Process and Implementation Consultant for large customers in Pharmaceutical & Chemical, Consumer and Industry Product, Public Sector Industry in the United States. Excellent Networking and Communication skills, Client Relationship Management, Expectation Management and People Management are her core",,"1:SQL [http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742] (exact,1.0000) || 2:data warehouse [http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de] (exact,1.0000) || 3:financial management [http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2] (exact,1.0000) || 4:Japanese [http://data.europa.eu/esco/skill/39c675c4-af13-49db-bbed-cf762102f85e] (exact,1.0000) || 5:database management systems [http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f] (alt_label,0.9500) || 6:JavaScript [http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7] (alt_label,0.9500) || 7:use spreadsheets software [http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be] (alt_label,0.9500) || 8:apply change management [http://data.europa.eu/esco/skill/3c03ee71-4a23-448f-b79e-81fd75d27dca] (alt_label,0.9500) || 9:customer relationship management [http://data.europa.eu/esco/skill/dc9a236c-c640-43c3-812f-269403591edb] (alt_label,0.9500) || 10:computer technology [http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5] (alt_label,0.9500)",,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742;http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,
52684666,FITNESS,success,"CARE COORDINATOR Professional Summary A position as a Registered Nurse working with adults in a setting that will allow me to use both my nutrition and nursing education to provide acute, comprehensive care to patients in a way that allows for my personal and professional growth in the field of nursing Skills Work History Care Coordinator , 10/2013 to Current Company Name – City , State Currently employed as a Care Coordinator for a family primary care practice Assist in the transition of care f","1:mental health social worker [http://data.europa.eu/esco/occupation/a76a05bb-e04d-4be8-953e-1ffd691dd58d] (alt_label,0.9500) || 2:oil refinery control room operator [http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116] (fuzzy,0.9200) || 3:leisure attendant [http://data.europa.eu/esco/occupation/88c55070-444a-45db-abe3-7b95c40bc9ec] (fuzzy,0.9200)","1:resuscitation [http://data.europa.eu/esco/skill/8bd49d04-ab2f-4333-b5d9-12d716e4e2f6] (alt_label,0.9500) || 2:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (fuzzy,0.9200) || 3:develop staff [http://data.europa.eu/esco/skill/714eebcb-569a-4f1b-b592-28f70b59a9ba] (fuzzy,0.7973)",http://data.europa.eu/esco/occupation/a76a05bb-e04d-4be8-953e-1ffd691dd58d,http://data.europa.eu/esco/skill/8bd49d04-ab2f-4333-b5d9-12d716e4e2f6;http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc,
54246169,AGRICULTURE,success,"AGRICULTURE ADVISOR AND LANGUAGE OFFICER Professional Summary I successfully completed the 4-years course in Agriculture from Nangarhar Agriculture Faculty in 2002 and have studied English and computer software program for 15 months, at Oxford English and Computer Center Jalalabad City. I worked as Agriculture Advisor - Language officer with provincial Reconstruction Team U.S.A for Afghanistan/ Agriculture development team U.S.A For Afghanistan (PRT/ADT) office and as part of work mandate have g","1:livestock advisor [http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780] (fuzzy,0.9200) || 2:metal production manager [http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d] (fuzzy,0.9200) || 3:mine manager [http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada] (fuzzy,0.9200)","1:English [http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0] (exact,1.0000) || 2:strategic planning [http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2] (exact,1.0000) || 3:develop biochemical manufacturing training materials [http://data.europa.eu/esco/skill/4f43cf3e-81e7-4cef-8f5b-bc736ce5750f] (fuzzy,0.9200) || 4:create training materials [http://data.europa.eu/esco/skill/4c5d616e-f6d8-4fb4-8ce6-89a4b048b916] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0;http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2,
57706851,BPO,success,NOC ENGINEER Summary To work for professional organization that gives an opportunity for growth and to contribute value based management talent along with the seeking guidance from proficient seniors to help me sharpen my skills. To be a part of the team that works in dynamically challenging environment for growth of the organization and helping in achieving goal congruency. Working as a NOC (Network Operation Center) Engineer in Encore Capital Group. That is a leading BPO in call center technol,"1:nanoengineer [http://data.europa.eu/esco/occupation/949ed945-f697-415e-b4c5-51d8abf7cfdf] (fuzzy,0.8246)","1:Cisco [http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a] (exact,1.0000) || 2:English [http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0] (exact,1.0000) || 3:Hindi [http://data.europa.eu/esco/skill/d93a7370-bf56-43f5-be54-e108f8ec3107] (exact,1.0000) || 4:knowledge management [http://data.europa.eu/esco/skill/8622f74f-61b7-4664-862a-7c1dea8041f0] (exact,1.0000) || 5:ICT encryption [http://data.europa.eu/esco/skill/d32db06e-bd06-4415-a7ab-1b0ee68caa9a] (fuzzy,0.9200) || 6:analyse call centre activities [http://data.europa.eu/esco/skill/3bb6f78f-24f3-4799-b247-91a0c4bf5d81] (fuzzy,0.9200) || 7:Computer Assisted Language Learning [http://data.europa.eu/esco/skill/b8df1689-6763-437d-bfca-fe03d43f36c3] (fuzzy,0.9200) || 8:assemble hardware components [http://data.europa.eu/esco/skill/3dc6fd8e-6ff7-432e-a262-04d487858efb] (fuzzy,0.9200) || 9:computer engineering [http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef] (fuzzy,0.9200) || 10:carry out event management [http://data.europa.eu/esco/skill/03a0ab28-ce99-4e14-baf8-a66c55da28f8] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/949ed945-f697-415e-b4c5-51d8abf7cfdf,http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a;http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0,
59422148,SALES,success,"SALES EXECUTIVE Summary SALES EXECUTIVE Results driven, customer centered sales executive with 24 plus years of experience in different industries. Proven ability to meet sales quotas and deadlines, successfully capitalizing on growth of customer base while maintaining sales integrity and positive morale. Articulate communicator and trusted associate with the ability to connect to a wide variety of customers and prospects. Highlights Leadership Organization & Planning Sales Presenting Customer E","1:sales manager [http://data.europa.eu/esco/occupation/a7594892-ff23-4e2a-aedf-2f967ebca15c] (alt_label,1.0000) || 2:bank manager [http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce] (fuzzy,0.9800) || 3:shop manager [http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd] (fuzzy,0.9650) || 4:commercial sales representative [http://data.europa.eu/esco/occupation/14031d4a-6e99-442f-b4fe-18262b6432b2] (alt_label,0.9500) || 5:sales account manager [http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d] (fuzzy,0.9500) || 6:business analyst [http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed] (fuzzy,0.9500)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:human resource management [http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba] (alt_label,0.9500) || 3:negotiate sales contracts [http://data.europa.eu/esco/skill/71152876-b629-4a99-b9ea-0f25a0d07e4e] (fuzzy,0.9200) || 4:carry out inventory control accuracy [http://data.europa.eu/esco/skill/53815c73-d352-4d4d-92cb-fb7020cbd8e6] (fuzzy,0.9200) || 5:participate in medical inventory control [http://data.europa.eu/esco/skill/bf2be07f-2290-4d5d-84ec-fbcf3b1001d1] (fuzzy,0.9200) || 6:content marketing strategy [http://data.europa.eu/esco/skill/b0560439-14eb-41d1-aa53-1938efc24123] (fuzzy,0.9200) || 7:plan marketing strategy [http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab] (fuzzy,0.9200) || 8:analyse energy market trends [http://data.europa.eu/esco/skill/28878fd9-9a17-452a-b3b8-5db5c63d7905] (fuzzy,0.9200) || 9:analyse market financial trends [http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428] (fuzzy,0.9200) || 10:manage truck drivers [http://data.europa.eu/esco/skill/148ee840-2b81-44e5-914c-4c19ed1649ea] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/a7594892-ff23-4e2a-aedf-2f967ebca15c,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba,
59938965,FINANCE,success,"FINANCE MANAGER Summary Confident and sales-oriented Finance Manager with over three year experience and track record of sales success. *Exceptional professional selling skills enhanced by leadership and refined by a formal education and specialized sales-related training. *Incomparable customer service and unique interpersonal skills. *Excellent team player and can work independently with little direction, resourceful and high energy personality. *Highly flexible and adaptable to dynamic needs,","1:accountant [http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897] (exact,1.0000) || 2:financial controller [http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd] (alt_label,0.9500) || 3:financial manager [http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f] (alt_label,0.9500)","1:project management [http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388] (exact,1.0000) || 2:project commissioning [http://data.europa.eu/esco/skill/4ca91852-c534-4b98-ab1c-59a126534c88] (alt_label,0.9500) || 3:analyse production processes for improvement [http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81] (fuzzy,0.9200) || 4:identify process improvements [http://data.europa.eu/esco/skill/958b8802-ec3e-4813-97f7-6c8f48610dbd] (fuzzy,0.9200) || 5:liaise with mine professionals [http://data.europa.eu/esco/skill/729ee685-e714-4858-8c49-584a29cbcd6e] (fuzzy,0.9200) || 6:building codes [http://data.europa.eu/esco/skill/615cfc39-797f-4229-8e92-159fcf8f3030] (fuzzy,0.8078)",http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388;http://data.europa.eu/esco/skill/4ca91852-c534-4b98-ab1c-59a126534c88,
61315605,AVIATION,success,DESKTOP SUPPORT ENGINEER Profile Dedicated System Center 2012 Administrator/Desktop Support Engineer with nine plus years in providing effective management and support process. Administers and implements Global IT change management to forty cities domestically and 10 cities internationally. Effectively prioritizes goals and performs under short deadlines to increase productivity without sacrificing quality. Proficient in the day-to-day Administration of System Center Configuration Manager 2012 R,"1:consumer electronics repair technician [http://data.europa.eu/esco/occupation/f8ab2e08-d14e-4938-a2cd-c04821556db7] (fuzzy,0.9200) || 2:oil refinery control room operator [http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116] (fuzzy,0.9200)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:migration [http://data.europa.eu/esco/skill/b483124c-180c-4d3a-8b7c-72e4e7a5b49b] (exact,1.0000) || 3:distributed directory information services [http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928] (alt_label,0.9500) || 4:apply change management [http://data.europa.eu/esco/skill/3c03ee71-4a23-448f-b79e-81fd75d27dca] (alt_label,0.9500) || 5:electronic communication [http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84] (alt_label,0.9500) || 6:integrated development environment software [http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde] (alt_label,0.9500) || 7:accounting [http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b] (fuzzy,0.9200) || 8:use accounting systems [http://data.europa.eu/esco/skill/a0d79341-8398-4019-ad1b-27888ec35aaa] (fuzzy,0.9200) || 9:think critically [http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9] (fuzzy,0.9200) || 10:use clinical reasoning [http://data.europa.eu/esco/skill/87a708d8-a14d-42ce-8f03-c8a199f999d5] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/f8ab2e08-d14e-4938-a2cd-c04821556db7,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/b483124c-180c-4d3a-8b7c-72e4e7a5b49b,
